37	0.000381339	0.000441032	490.955	46611.44	107634.31	ALI09	ALI
38	0.000441032	0.000543077	369.802	46611.44	142897.02	ALI09	ALI
38	0.000441032	0.000543077	369.802	57396.29	142897.02	ALI09	ALI
39	0.000543077	inf	369.802	57396.29	142897.02	ALI09	ALI
0	-0	3.63535e-06	2.834	-0.0	18646296.46	ALI11	ALI
0	-0	3.63535e-06	2.834	384.21	18646296.46	ALI11	ALI
1	3.63535e-06	7.36514e-06	14232	384.21	3713.01	ALI11	ALI
1	3.63535e-06	7.36514e-06	14232	778.4	3713.01	ALI11	ALI
2	7.36514e-06	1.11944e-05	39998.6	778.4	1321.14	ALI11	ALI
2	7.36514e-06	1.11944e-05	39998.6	1183.1	1321.14	ALI11	ALI
3	1.11944e-05	1.51286e-05	39890	1183.1	1324.73	ALI11	ALI
3	1.11944e-05	1.51286e-05	39890	1598.9	1324.73	ALI11	ALI
4	1.51286e-05	1.91736e-05	32429.4	1598.9	1629.5	ALI11	ALI
4	1.51286e-05	1.91736e-05	32429.4	2026.4	1629.5	ALI11	ALI
5	1.91736e-05	2.33359e-05	25429.8	2026.4	2078.02	ALI11	ALI
5	1.91736e-05	2.33359e-05	25429.8	2466.31	2078.02	ALI11	ALI
6	2.33359e-05	2.76224e-05	20078.3	2466.31	2631.88	ALI11	ALI
6	2.33359e-05	2.76224e-05	20078.3	2919.33	2631.88	ALI11	ALI
7	2.76224e-05	3.20409e-05	16155.2	2919.33	3271.0	ALI11	ALI
7	2.76224e-05	3.20409e-05	16155.2	3386.31	3271.0	ALI11	ALI
8	3.20409e-05	3.65996e-05	13240.6	3386.31	3991.03	ALI11	ALI
8	3.20409e-05	3.65996e-05	13240.6	3868.11	3991.03	ALI11	ALI
9	3.65996e-05	4.13079e-05	11003.2	3868.11	4802.57	ALI11	ALI
9	3.65996e-05	4.13079e-05	11003.2	4365.72	4802.57	ALI11	ALI
10	4.13079e-05	4.61758e-05	8444.35	4365.72	6257.87	ALI11	ALI
10	4.13079e-05	4.61758e-05	8444.35	4880.19	6257.87	ALI11	ALI
11	4.61758e-05	5.12145e-05	8444.35	4880.19	6257.87	ALI11	ALI
11	4.61758e-05	5.12145e-05	8444.35	5412.72	6257.87	ALI11	ALI
12	5.12145e-05	5.64365e-05	6081.41	5412.72	8689.37	ALI11	ALI
12	5.12145e-05	5.64365e-05	6081.41	5964.62	8689.37	ALI11	ALI
13	5.64365e-05	6.18556e-05	6081.41	5964.62	8689.37	ALI11	ALI
13	5.64365e-05	6.18556e-05	6081.41	6537.35	8689.37	ALI11	ALI
14	6.18556e-05	6.74872e-05	4482.36	6537.35	11789.24	ALI11	ALI
14	6.18556e-05	6.74872e-05	4482.36	7132.53	11789.24	ALI11	ALI
15	6.74872e-05	7.33488e-05	4482.36	7132.53	11789.24	ALI11	ALI
15	6.74872e-05	7.33488e-05	4482.36	7752.03	11789.24	ALI11	ALI
16	7.33488e-05	7.94599e-05	3385.47	7752.03	15608.94	ALI11	ALI
16	7.33488e-05	7.94599e-05	3385.47	8397.9	15608.94	ALI11	ALI
17	7.94599e-05	8.58426e-05	3385.47	8397.9	15608.94	ALI11	ALI
17	7.94599e-05	8.58426e-05	3385.47	9072.46	15608.94	ALI11	ALI
18	8.58426e-05	9.25224e-05	2625.17	9072.46	20129.59	ALI11	ALI
18	8.58426e-05	9.25224e-05	2625.17	9778.43	20129.59	ALI11	ALI
19	9.25224e-05	9.95281e-05	2625.17	9778.43	20129.59	ALI11	ALI
19	9.25224e-05	9.95281e-05	2625.17	10518.85	20129.59	ALI11	ALI
20	9.95281e-05	0.000106893	2091.75	10518.85	25262.87	ALI11	ALI
20	9.95281e-05	0.000106893	2091.75	11297.22	25262.87	ALI11	ALI
21	0.000106893	0.000114657	2091.75	11297.22	25262.87	ALI11	ALI
21	0.000106893	0.000114657	2091.75	12117.78	25262.87	ALI11	ALI
22	0.000114657	0.000122864	1711.53	12117.78	30875.07	ALI11	ALI
22	0.000114657	0.000122864	1711.53	12985.15	30875.07	ALI11	ALI
23	0.000122864	0.000131569	1711.53	12985.15	30875.07	ALI11	ALI
23	0.000122864	0.000131569	1711.53	13905.16	30875.07	ALI11	ALI
24	0.000131569	0.000140836	1434.47	13905.16	36838.42	ALI11	ALI
24	0.000131569	0.000140836	1434.47	14884.56	36838.42	ALI11	ALI
25	0.000140836	0.000150743	1434.47	14884.56	36838.42	ALI11	ALI
