Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
165750	-14855.00585823259	-14837.597875195777	-17.407983036811437	0.3462706110889003	10.469266997736316	0.0068194479171006855	
166500	-14852.385836254	-14836.614682979238	-15.771153274762142	0.6187013142269783	10.170477969552467	0.006070184844934979	
167250	-14850.508262683305	-14833.919501114367	-16.588761568937855	0.4226551467469652	11.331028080934836	0.004551588928077186	
168000	-14848.457904973411	-14832.008804448762	-16.44910052464968	0.3976654680956829	10.795018599170554	0.0050650704932961805	
168750	-14848.111940998693	-14830.166990890984	-17.944950107708497	0.7171253924228007	11.757267882210698	0.006063653506230176	
169500	-14846.5839106025	-14830.804173537184	-15.779737065315178	0.5576589020724498	10.166430943196817	0.006022478032866222	
170250	-14850.899417419008	-14834.87820696229	-16.021210456717892	0.6403527547185366	9.811390086024083	0.0059668603195016994	
171000	-14848.04374289158	-14831.02413889029	-17.019604001287988	0.6267766471746226	11.57915506406941	0.005867391258327381	
171750	-14851.553080993204	-14833.858091529517	-17.694989463686515	0.3689846715720141	11.48420071114455	0.007114156133036113	
172500	-14846.805317800756	-14830.471780964905	-16.333536835851397	0.6147852696319714	11.101281887356038	0.007196217511126381	
173250	-14851.324926477131	-14834.889659872846	-16.43526660428475	0.4474995170319453	10.500086781435716	0.007981970329927278	
174000	-14849.403104578938	-14832.513857392129	-16.889247186810163	0.5477090168610427	11.608121840532322	0.005673691235631671	
174750	-14855.16002876225	-14839.061116171191	-16.098912591058706	0.5492503667981815	10.803381979471169	0.007953816826779592	
175500	-14848.438467969167	-14832.066573315022	-16.371894654144615	0.4895020235449177	11.245622221830757	0.005892577408432577	
176250	-14848.309123712548	-14832.162672355773	-16.146451356775756	0.6820602613220051	10.00475548941738	0.008272768124288616	
177000	-14847.379332462839	-14831.313953278659	-16.065379184179445	0.4865082916993783	11.155922094903643	0.004737877223226093	
177750	-14850.638333171988	-14833.27630015581	-17.36203301617748	0.5008830426821475	11.767248161649244	0.006565177179873883	
178500	-14847.870636930684	-14831.795571550727	-16.075065379956992	0.6653114314504555	10.328319687393105	0.008187618508916902	
